case_id,dice,iou,sensitivity,specificity,precision,area_error,boundary_distance_proxy,mean_probability_inside_pred,empty_prediction
tensor(1113),0.32149225072937193,0.19153456448453124,0.8772455089912241,0.9254984423677173,0.19680940387578827,3.4573353290825346,31.04946529249128,0.7672760486602783,False
tensor(429),0.8320619645601213,0.7124196141536893,0.7471022128609672,0.9962000954088661,0.938824152543993,0.20421496311476892,9.037653316974824,0.8763663172721863,False
tensor(821),0.9049491883333642,0.8263992672235144,0.8655827105642012,0.9794673314091239,0.9480670316910123,0.08700262573173599,8.07288188256701,0.8940297365188599,False
tensor(1051),0.945186399017021,0.8960695976394588,1.0,0.9752222222222681,0.8960695976394588,0.11598474341092245,3.0015998736333662,0.9487722516059875,False
tensor(480),0.8080213612347664,0.6778824174848872,0.7943004071159813,0.9714778833493978,0.822224686704866,0.03396185986678849,10.788480811308837,0.8311342000961304,False
tensor(956),0.3382521869811942,0.20355205786234656,0.9968750000001627,0.8823723591551145,0.2036820261870418,3.8942708331305065,28.067015593537924,0.8469892740249634,False
tensor(834),0.9618585571728716,0.9265197568394642,0.9400200447155962,0.9964044516313204,0.9847359069618419,0.045408989283436826,2.126975920101409,0.9323024153709412,False
tensor(1283),0.9242580134552888,0.859181871691301,0.9349879903933549,0.9907068526420693,0.9137715179982195,0.023218574859516117,6.2614949071708645,0.9178395867347717,False
tensor(937),0.4560619992190193,0.2953888038234578,0.29639747312111325,0.9996648737411825,0.9886104783605575,0.7001878094468126,15.73013995740028,0.7297901511192322,False
tensor(527),0.4841343980729723,0.31937818066428364,0.3223773978677166,0.9942390073366629,0.9716946897305951,0.6682318003023187,24.241532857954866,0.8266203999519348,False
tensor(1252),0.9676964826219401,0.9374146908652878,0.962972579975265,0.9886560069144584,0.9724669603525673,0.009763190693759019,2.2207782220826973,0.9429090023040771,False
tensor(99),0.3209053372096012,0.1911180735211078,0.6478142751340107,0.6630976008919824,0.2132780420408453,2.0374166460602936,44.42671750903427,0.9290484189987183,False
tensor(869),1.8382352937797362e-10,1.8382352937797362e-10,1.8382352937797362e-10,1.0,1.0,0.9999999998161765,inf,0.0,True
tensor(23),0.3516746411516971,0.21335268505576224,0.5225656877971783,0.8412453865170466,0.2650101896906646,0.9718701700004347,30.386801451014655,0.8633761405944824,False
tensor(692),0.9695220665871083,0.9408469945363273,0.9858288004582618,0.9942954739538953,0.9537460185576271,0.033638705982913845,1.6512186945321257,0.8811650276184082,False
tensor(806),0.1718557336685276,0.09400556446257478,0.9678819444472325,0.8336698558650695,0.09429972937166527,9.26388888808473,30.133179819519246,0.8605250120162964,False
tensor(702),0.9541133743882706,0.9122531553843091,0.9991401547721467,0.9714382053672939,0.9129699020916658,0.0943845492420505,2.7525133375976374,0.9429576396942139,False
tensor(618),0.8744129058632957,0.7768505079906803,0.998600746268722,0.9903457849571076,0.777697057763251,0.28404850744943805,5.198586015012273,0.9231465458869934,False
tensor(1303),0.9740458015268341,0.9494047619052048,0.9845679012347079,0.9925165077036088,0.9637462235652768,0.021604938271408813,1.5536418353150607,0.902147114276886,False
tensor(775),0.4925288748909921,0.3267252464673879,0.32836142372877947,0.9980198019802022,0.9849781941530451,0.6666307683987581,25.717741711547315,0.7750418782234192,False
tensor(1446),0.513633369925297,0.3455630391152926,0.5487381555535347,0.885799150828424,0.4827500825397594,0.1366919973718295,14.646926615383341,0.781387984752655,False
tensor(777),0.7596131163017232,0.612400152150949,0.6323955418096313,0.9852775133388268,0.9509043927652203,0.33495360141240754,14.814223264435451,0.8508962988853455,False
tensor(508),0.7574288725024778,0.6095658073402455,0.9578891258018183,0.9831605403707459,0.6263506448370042,0.5293176971999297,8.060752644397251,0.8723074197769165,False
tensor(1076),0.9232690520448326,0.8574742407085425,0.8922256525405994,0.9848703924897113,0.9565505205515041,0.06724670221685519,7.628484051042184,0.8844388127326965,False
tensor(396),0.9029165002004067,0.8230152949766567,0.9780727062899874,0.9777148317521369,0.8384862725718712,0.1664743219825956,4.568706822179279,0.8969173431396484,False
tensor(1101),0.6350132626043101,0.4652157015261326,0.8929503916489016,0.9607827539575837,0.49269396996310566,0.8123834389849913,13.485916902627094,0.8044179677963257,False
tensor(1432),0.9157392686808917,0.8445747800601704,0.8570578315657469,0.9973131367775723,0.9830469905565702,0.12816188870024636,3.928092139638899,0.9000495672225952,False
tensor(411),0.9610587161547457,0.9250366032218151,0.9890419536632327,0.9881509811631194,0.9346153846160294,0.05823418910396332,2.051189916717339,0.9280762672424316,False
tensor(443),0.9544011544013189,0.9127794645327575,0.9472252058722003,0.9897810785131377,0.9616866593968616,0.015037593984854724,4.0898224509851,0.9139607548713684,False
tensor(1278),0.8134696112446298,0.685586832799791,0.9507252559737474,0.9702044438601594,0.710845295060433,0.33745733787676074,17.367532772167138,0.827142596244812,False
tensor(989),0.44140969163815846,0.28321085360310516,0.7378497790997619,0.9485031260335619,0.31489629165483146,1.3431516936012198,20.389193214525868,0.7923473715782166,False
tensor(1340),0.8696213425138438,0.769318614391964,0.8431372549041422,0.9881737938126863,0.8978231896949826,0.06090947017020012,13.968203919653673,0.8498296141624451,False
tensor(1443),0.9028750308929658,0.8229463883492575,0.944013781224048,0.9857025665065281,0.8651720871508498,0.09112833763839573,5.9640570542661955,0.8791353106498718,False
tensor(1233),0.8059988002404175,0.6750401929273512,0.6823352563594608,0.9934998289428828,0.9844088857629424,0.3068578857548271,12.982596795509881,0.8695613145828247,False
tensor(1246),0.9533101757256165,0.9107857491467957,0.9940343027591986,0.9847192291937795,0.9157915398967927,0.08543730691290681,2.3470454227706865,0.9455963969230652,False
tensor(589),0.8237414393869549,0.7003064351440182,1.0,0.9763798544471302,0.7003064351440182,0.4279463243749141,5.628261717755196,0.9261680841445923,False
tensor(128),0.3861579167289642,0.23927862629010888,0.2719427282605478,0.97484594951124,0.6657863145338346,0.5915465332883049,20.988653433115147,0.7698789834976196,False
tensor(270),0.6641621527200404,0.497187704388526,0.8907897820508369,0.9448660823582157,0.529460927712363,0.6824466838368304,13.785677107838175,0.8416083455085754,False
tensor(301),0.8808510638301713,0.7870722433472342,0.9606919344633943,0.9388677774531056,0.8132626942091001,0.1812812038521814,7.881386358035902,0.9022093415260315,False
tensor(1187),0.8513950515159382,0.7412427159055769,0.7459313434819402,0.9980936873250102,0.9915914863800334,0.24774329577487156,10.823225578610595,0.886440098285675,False
tensor(1381),0.7753134040514988,0.6330708661453437,0.7703916636750461,0.9683319635582067,0.7802984350384532,0.012696131273054303,5.814024854325373,0.850609302520752,False
tensor(1238),0.5694665849189885,0.39807989028288426,0.6399044644530598,0.8789935956086387,0.5129980116392002,0.2473819584765076,17.731269681314842,0.7935351133346558,False
tensor(1059),0.9136077811852776,0.840955748175636,0.8621203706414249,0.9725139664805347,0.971635644869143,0.112712285521871,7.981783898134397,0.9171341061592102,False
tensor(1242),0.6638053171111601,0.49678787501093497,0.49799924972178317,0.9992127891486028,0.9951274362819199,0.49956233587283,17.17166744560008,0.7956733107566833,False
tensor(70),0.23597460207342794,0.13377052414016186,0.15175924372572713,0.9495583205691485,0.5301934727471137,0.713766291879433,32.060790542374676,0.7825601696968079,False
tensor(754),0.7907695278565667,0.6539444267034977,0.6761889035693841,0.992288110212653,0.9521041618233886,0.28979524438334053,11.395384393897103,0.8233984708786011,False
